,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,26.3,264.8
EPAD,734.5,39.72,420.7
NACC_ELISA,573.0,55.0,404.0
EMIF_ELISA,524.45,70.52,336.0
NACC_XMAP,238.48,36.72,56.69
EMIF_XMAP,374.58,30.81,89.02
JADNI,344.24,43.39,84.95
