,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,888.1,21.48,265.6
EPAD,606.4,25.27,271.6
NACC_ELISA,474.0,79.0,446.0
EMIF_ELISA,507.0,52.0,294.5
NACC_XMAP,226.5,41.18,66.76
EMIF_XMAP,374.58,28.7,89.02
JADNI,345.03,54.26,85.26
