,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,820.1,24.38,279.3
EPAD,731.5,20.9,213.8
NACC_ELISA,395.0,51.1,607.45
EMIF_ELISA,560.0,55.0,355.43
NACC_XMAP,218.58,38.07,56.69
EMIF_XMAP,402.02,30.81,100.12
JADNI,316.87,43.06,85.26
