,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,915.3,22.08,254.9
EPAD,731.5,20.9,468.3
NACC_ELISA,474.0,59.0,494.0
EMIF_ELISA,506.5,58.92,362.0
NACC_XMAP,215.36,36.91,78.82
EMIF_XMAP,376.68,28.7,88.05
JADNI,406.98,43.39,72.26
