,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,857.0,24.23,264.8
EPAD,663.7,20.9,213.8
NACC_ELISA,573.0,64.0,468.0
EMIF_ELISA,606.12,61.3,310.0
NACC_XMAP,218.58,36.91,76.52
EMIF_XMAP,352.2,30.81,100.12
JADNI,333.91,44.86,86.18
