,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,894.4,24.25,264.8
EPAD,731.5,20.9,213.8
NACC_ELISA,474.0,66.0,481.0
EMIF_ELISA,590.0,73.65,336.0
NACC_XMAP,218.58,36.91,56.69
EMIF_XMAP,388.26,28.27,89.02
JADNI,333.91,43.39,86.18
