,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,762.0,21.41,220.9
EPAD,731.5,23.61,231.9
NACC_ELISA,478.0,64.0,432.0
EMIF_ELISA,560.0,52.0,355.43
NACC_XMAP,226.35,41.05,73.98
EMIF_XMAP,431.43,26.24,108.33
JADNI,333.91,49.2,81.75
