,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,24.25,237.9
EPAD,663.7,23.61,231.4
NACC_ELISA,374.0,40.0,354.0
EMIF_ELISA,606.12,59.0,307.77
NACC_XMAP,228.37,40.71,56.55
EMIF_XMAP,376.68,36.1,95.57
JADNI,333.91,44.86,86.18
