,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,888.1,24.38,264.0
EPAD,734.5,23.61,231.9
NACC_ELISA,478.0,55.0,468.0
EMIF_ELISA,606.12,59.0,355.43
NACC_XMAP,219.94,41.05,56.69
EMIF_XMAP,374.58,28.27,100.12
JADNI,389.98,44.86,86.18
