,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,917.4,24.38,254.9
EPAD,663.7,20.9,213.7
NACC_ELISA,448.0,59.0,438.36
EMIF_ELISA,560.0,59.0,310.0
NACC_XMAP,261.43,38.59,56.69
EMIF_XMAP,374.58,28.7,100.12
JADNI,406.98,54.26,86.18
