,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,894.4,21.87,237.9
EPAD,663.7,20.9,420.7
NACC_ELISA,446.0,70.0,446.0
EMIF_ELISA,518.3,56.0,350.0
NACC_XMAP,226.35,41.18,54.3
EMIF_XMAP,431.43,38.24,89.02
JADNI,333.91,49.2,85.26
