,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,803.1,21.77,264.8
EPAD,605.9,25.27,271.6
NACC_ELISA,478.0,41.4,607.45
EMIF_ELISA,721.5,59.0,321.5
NACC_XMAP,226.5,40.71,55.54
EMIF_XMAP,402.02,36.1,95.57
JADNI,333.91,43.39,85.26
