,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,762.0,24.25,265.6
EPAD,731.5,20.9,213.7
NACC_ELISA,421.0,64.0,591.68
EMIF_ELISA,606.12,58.92,309.0
NACC_XMAP,219.94,36.72,56.69
EMIF_XMAP,352.2,30.81,89.02
JADNI,333.91,56.04,86.18
