,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,772.0,25.42,237.9
EPAD,731.5,20.71,213.8
NACC_ELISA,395.0,72.0,432.0
EMIF_ELISA,697.0,52.2,309.0
NACC_XMAP,227.53,36.72,56.69
EMIF_XMAP,352.2,28.27,100.12
JADNI,316.87,43.39,85.26
