,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,798.6,21.41,237.9
EPAD,607.0,20.9,420.7
NACC_ELISA,374.0,59.0,495.0
EMIF_ELISA,518.3,72.0,294.5
NACC_XMAP,227.53,41.05,56.69
EMIF_XMAP,336.31,28.7,100.12
JADNI,346.75,43.06,85.26
