,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,790.5,24.23,265.6
EPAD,731.5,20.76,213.8
NACC_ELISA,573.0,59.0,432.0
EMIF_ELISA,791.5,73.65,350.0
NACC_XMAP,226.35,36.91,56.55
EMIF_XMAP,352.2,30.81,88.05
JADNI,316.87,43.39,84.95
