,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,22.53,264.8
EPAD,663.7,20.76,213.7
NACC_ELISA,374.0,59.0,607.45
EMIF_ELISA,721.5,52.0,310.0
NACC_XMAP,233.0,35.0,55.54
EMIF_XMAP,402.02,30.81,116.48
JADNI,333.91,46.32,86.18
