,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,820.1,24.25,264.8
EPAD,663.7,23.61,231.8
NACC_ELISA,374.0,64.0,591.68
EMIF_ELISA,691.44,72.0,340.0
NACC_XMAP,226.35,36.91,56.69
EMIF_XMAP,336.31,27.26,100.12
JADNI,316.87,54.26,86.18
