,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,751.5,22.53,237.9
EPAD,663.7,23.61,231.8
NACC_ELISA,478.0,64.0,446.0
EMIF_ELISA,561.5,70.0,355.43
NACC_XMAP,226.35,41.05,77.53
EMIF_XMAP,376.68,28.7,99.99
JADNI,392.99,43.06,84.95
