,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,857.0,22.53,233.9
EPAD,731.5,23.61,271.6
NACC_ELISA,394.0,59.0,468.0
EMIF_ELISA,518.3,72.0,355.43
NACC_XMAP,219.94,36.58,65.66
EMIF_XMAP,352.2,26.24,108.33
JADNI,335.37,56.04,84.95
