,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,695.5,21.41,264.8
EPAD,736.9,20.76,213.8
NACC_ELISA,446.0,64.0,559.0
EMIF_ELISA,527.5,49.85,309.5
NACC_XMAP,218.58,41.18,66.76
EMIF_XMAP,336.31,26.87,95.57
JADNI,333.91,46.32,85.26
