,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,24.38,265.6
EPAD,663.7,20.9,213.8
NACC_ELISA,446.0,64.0,607.45
EMIF_ELISA,500.5,61.3,350.0
NACC_XMAP,219.94,41.18,77.53
EMIF_XMAP,388.26,30.81,83.61
JADNI,333.91,43.39,85.26
