,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,752.9,21.41,264.7
EPAD,734.5,23.61,231.9
NACC_ELISA,474.0,62.0,672.0
EMIF_ELISA,506.5,51.5,355.43
NACC_XMAP,218.58,38.07,56.69
EMIF_XMAP,336.31,28.7,100.12
JADNI,392.99,49.2,85.26
