,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,24.38,264.8
EPAD,663.7,23.56,231.8
NACC_ELISA,478.0,59.0,559.0
EMIF_ELISA,691.44,61.5,310.0
NACC_XMAP,247.91,41.18,76.52
EMIF_XMAP,336.31,28.7,100.12
JADNI,333.91,41.93,84.95
