,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,772.0,24.23,233.9
EPAD,731.5,23.61,333.7
NACC_ELISA,410.73,66.0,481.0
EMIF_ELISA,507.0,60.0,309.0
NACC_XMAP,221.34,41.18,55.54
EMIF_XMAP,352.2,26.24,100.12
JADNI,333.91,46.32,86.18
