,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,24.9,264.8
EPAD,734.5,25.27,420.7
NACC_ELISA,374.0,64.0,591.68
EMIF_ELISA,506.5,55.0,355.43
NACC_XMAP,210.83,41.18,58.6
EMIF_XMAP,431.43,28.7,89.02
JADNI,345.03,43.39,85.26
