,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.5,21.89,264.7
EPAD,731.5,20.9,213.7
NACC_ELISA,560.0,66.0,468.0
EMIF_ELISA,606.12,72.0,294.5
NACC_XMAP,226.35,35.03,55.54
EMIF_XMAP,336.31,28.7,100.12
JADNI,333.91,41.42,85.26
