,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,849.9,21.89,233.9
EPAD,605.9,20.9,213.7
NACC_ELISA,486.0,64.0,559.0
EMIF_ELISA,560.0,72.0,271.0
NACC_XMAP,218.58,41.18,77.53
EMIF_XMAP,374.58,28.7,100.12
JADNI,316.87,43.39,85.26
