,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,28.47,277.9
EPAD,525.1,30.98,333.7
NACC_ELISA,448.0,59.0,438.36
EMIF_ELISA,497.42,55.0,344.42
NACC_XMAP,226.35,41.18,56.69
EMIF_XMAP,376.68,30.81,89.02
JADNI,335.37,41.42,86.18
