,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,798.6,24.78,265.6
EPAD,731.5,20.9,333.7
NACC_ELISA,483.0,64.0,446.0
EMIF_ELISA,518.3,49.0,340.0
NACC_XMAP,185.95,36.72,77.53
EMIF_XMAP,374.58,27.26,95.57
JADNI,333.91,46.32,86.18
