,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,897.8,24.38,264.8
EPAD,731.5,20.76,213.8
NACC_ELISA,374.0,59.0,468.0
EMIF_ELISA,560.0,59.0,322.5
NACC_XMAP,226.35,40.71,56.69
EMIF_XMAP,431.43,28.27,89.02
JADNI,335.37,54.26,86.18
