,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,790.5,24.25,264.8
EPAD,663.7,23.61,231.5
NACC_ELISA,446.0,64.0,591.68
EMIF_ELISA,550.0,59.0,271.0
NACC_XMAP,226.35,45.61,65.66
EMIF_XMAP,336.31,30.81,100.12
JADNI,335.37,44.86,86.18
