,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,762.0,22.0,264.1
EPAD,663.7,20.76,333.7
NACC_ELISA,374.0,64.0,468.0
EMIF_ELISA,595.0,58.92,309.5
NACC_XMAP,226.35,41.05,76.52
EMIF_XMAP,374.58,28.7,88.05
JADNI,333.91,43.39,81.05
