,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,22.53,264.7
EPAD,731.5,20.9,213.7
NACC_ELISA,421.0,53.0,468.0
EMIF_ELISA,690.0,73.65,270.0
NACC_XMAP,215.36,41.18,77.53
EMIF_XMAP,352.2,28.7,100.12
JADNI,316.87,43.39,72.22
