,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.0,21.89,281.3
EPAD,734.5,20.9,213.8
NACC_ELISA,474.0,59.0,559.0
EMIF_ELISA,527.5,51.8,355.43
NACC_XMAP,215.36,41.05,54.3
EMIF_XMAP,352.2,28.7,100.12
JADNI,335.37,46.32,86.18
