,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,24.38,237.9
EPAD,734.5,23.56,231.9
NACC_ELISA,446.0,64.0,446.0
EMIF_ELISA,692.0,72.0,380.0
NACC_XMAP,210.83,35.03,66.76
EMIF_XMAP,466.11,38.24,89.02
JADNI,335.37,43.06,85.26
