,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,752.9,22.08,264.8
EPAD,665.9,23.61,231.5
NACC_ELISA,374.0,66.0,432.0
EMIF_ELISA,606.12,59.0,270.0
NACC_XMAP,219.94,41.18,56.69
EMIF_XMAP,450.2,36.1,108.33
JADNI,333.91,44.86,86.18
