,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,889.9,22.0,265.6
EPAD,731.5,31.0,333.7
NACC_ELISA,573.0,64.0,578.0
EMIF_ELISA,560.0,73.65,340.0
NACC_XMAP,226.35,41.0,56.69
EMIF_XMAP,352.2,26.24,95.57
JADNI,333.91,54.26,86.18
