,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.0,22.37,264.7
EPAD,663.7,20.76,213.7
NACC_ELISA,374.0,56.0,439.0
EMIF_ELISA,606.12,56.0,355.43
NACC_XMAP,261.43,36.91,56.69
EMIF_XMAP,374.58,30.81,100.12
JADNI,344.24,43.39,86.18
