,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,772.0,24.25,265.6
EPAD,731.5,20.9,213.7
NACC_ELISA,374.0,59.0,591.68
EMIF_ELISA,550.0,72.0,292.0
NACC_XMAP,226.35,41.18,56.69
EMIF_XMAP,352.2,30.81,100.12
JADNI,392.99,46.32,86.18
