,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,24.38,265.6
EPAD,731.5,39.65,418.8
NACC_ELISA,446.0,64.0,481.0
EMIF_ELISA,691.44,59.0,294.5
NACC_XMAP,219.94,41.18,76.52
EMIF_XMAP,431.43,30.81,99.99
JADNI,333.91,56.04,82.09
