,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,888.1,21.89,278.7
EPAD,731.5,23.61,231.9
NACC_ELISA,474.0,49.0,607.45
EMIF_ELISA,721.5,61.5,340.0
NACC_XMAP,226.35,36.91,56.69
EMIF_XMAP,470.6,28.7,100.12
JADNI,345.03,44.86,84.95
