,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,888.1,25.67,264.8
EPAD,731.5,23.56,440.0
NACC_ELISA,583.0,64.0,432.0
EMIF_ELISA,606.12,72.0,310.0
NACC_XMAP,221.34,36.91,56.69
EMIF_XMAP,374.58,36.1,95.57
JADNI,333.91,43.39,86.18
