,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,894.4,24.25,265.6
EPAD,731.5,20.76,213.8
NACC_ELISA,448.0,59.0,607.45
EMIF_ELISA,518.3,72.0,310.0
NACC_XMAP,226.35,36.91,56.69
EMIF_XMAP,336.31,27.26,100.12
JADNI,333.91,44.86,85.26
