,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,820.1,21.87,237.9
EPAD,731.5,20.9,333.7
NACC_ELISA,446.0,64.0,446.0
EMIF_ELISA,560.0,49.85,292.0
NACC_XMAP,233.29,38.17,78.82
EMIF_XMAP,431.43,30.81,88.05
JADNI,333.91,43.39,86.18
