,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,798.6,22.0,264.8
EPAD,740.1,20.76,418.8
NACC_ELISA,483.0,59.0,468.0
EMIF_ELISA,727.0,58.92,322.5
NACC_XMAP,228.37,41.18,55.54
EMIF_XMAP,402.02,26.24,95.57
JADNI,316.87,43.06,85.26
