,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,888.1,24.25,265.6
EPAD,606.4,20.76,213.8
NACC_ELISA,474.0,59.0,607.45
EMIF_ELISA,497.42,56.0,294.5
NACC_XMAP,226.35,41.0,56.69
EMIF_XMAP,443.52,30.81,95.57
JADNI,333.91,43.39,85.26
