,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,889.9,24.25,279.3
EPAD,663.7,23.56,231.9
NACC_ELISA,446.0,59.0,607.45
EMIF_ELISA,607.0,53.4,309.5
NACC_XMAP,219.94,36.58,75.56
EMIF_XMAP,336.31,30.81,100.12
JADNI,335.37,43.39,84.95
