,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,798.6,22.0,265.6
EPAD,734.5,20.76,213.8
NACC_ELISA,421.0,55.0,438.36
EMIF_ELISA,497.42,72.0,355.43
NACC_XMAP,226.35,41.18,76.52
EMIF_XMAP,352.2,26.24,99.99
JADNI,344.24,54.26,86.18
