,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,894.4,24.38,265.6
EPAD,731.5,23.61,231.8
NACC_ELISA,474.0,66.0,481.0
EMIF_ELISA,527.78,56.0,355.43
NACC_XMAP,226.35,41.05,76.52
EMIF_XMAP,376.68,28.7,95.57
JADNI,333.91,43.39,81.75
