,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.0,21.89,264.7
EPAD,607.0,20.9,213.7
NACC_ELISA,421.0,59.0,607.45
EMIF_ELISA,595.0,56.0,350.0
NACC_XMAP,218.58,45.61,77.53
EMIF_XMAP,336.31,28.7,100.12
JADNI,333.91,43.39,86.18
