,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,894.4,24.38,264.1
EPAD,731.5,20.71,213.8
NACC_ELISA,483.0,64.0,438.36
EMIF_ELISA,560.0,73.65,340.0
NACC_XMAP,226.35,36.58,56.55
EMIF_XMAP,336.31,28.27,100.12
JADNI,333.91,44.86,86.18
