,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,923.3,24.25,264.1
EPAD,731.5,23.56,440.0
NACC_ELISA,446.0,77.0,422.0
EMIF_ELISA,497.42,62.63,336.0
NACC_XMAP,226.35,36.91,56.69
EMIF_XMAP,352.2,30.81,100.12
JADNI,316.87,43.39,86.18
