,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,24.38,254.9
EPAD,663.7,20.9,213.8
NACC_ELISA,374.0,66.0,607.45
EMIF_ELISA,533.5,60.6,362.0
NACC_XMAP,233.0,36.91,55.54
EMIF_XMAP,431.43,30.81,124.49
JADNI,316.87,43.39,84.95
