,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,751.5,21.77,264.7
EPAD,731.5,39.72,418.8
NACC_ELISA,446.0,59.0,607.45
EMIF_ELISA,533.5,55.0,340.0
NACC_XMAP,244.38,48.2,77.53
EMIF_XMAP,374.58,30.81,89.02
JADNI,333.91,43.39,85.26
