,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,21.89,265.6
EPAD,663.7,23.61,231.9
NACC_ELISA,474.0,64.0,438.36
EMIF_ELISA,691.44,72.0,340.0
NACC_XMAP,215.36,45.61,56.55
EMIF_XMAP,336.31,26.87,100.12
JADNI,316.87,44.86,86.18
