,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,24.25,254.9
EPAD,734.5,20.71,213.7
NACC_ELISA,394.0,59.0,578.0
EMIF_ELISA,690.0,59.0,350.0
NACC_XMAP,227.53,39.34,77.53
EMIF_XMAP,374.58,28.7,89.02
JADNI,333.91,43.39,85.26
