,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,888.1,22.0,265.6
EPAD,605.9,25.2,271.6
NACC_ELISA,374.0,70.0,607.45
EMIF_ELISA,590.0,72.0,309.0
NACC_XMAP,218.58,41.18,56.69
EMIF_XMAP,376.68,32.6,108.33
JADNI,333.91,43.06,85.26
