,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,897.8,24.23,264.8
EPAD,731.5,20.9,416.5
NACC_ELISA,478.0,56.0,446.0
EMIF_ELISA,533.5,60.6,362.0
NACC_XMAP,226.35,41.05,56.69
EMIF_XMAP,402.02,38.24,78.09
JADNI,333.91,43.06,84.95
