,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,849.9,26.3,279.3
EPAD,731.5,31.05,415.7
NACC_ELISA,448.0,59.0,439.0
EMIF_ELISA,560.0,53.4,350.0
NACC_XMAP,221.34,41.18,56.69
EMIF_XMAP,336.31,28.7,108.33
JADNI,333.91,43.06,85.26
