,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,712.2,21.89,281.3
EPAD,665.6,20.9,213.8
NACC_ELISA,478.0,64.0,446.0
EMIF_ELISA,527.5,70.52,350.0
NACC_XMAP,221.34,41.18,74.0
EMIF_XMAP,352.2,45.76,108.33
JADNI,316.87,43.06,84.95
