,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,24.78,264.8
EPAD,731.5,23.61,231.9
NACC_ELISA,446.0,64.0,468.0
EMIF_ELISA,560.0,62.63,350.0
NACC_XMAP,226.35,36.91,76.52
EMIF_XMAP,352.2,32.6,124.49
JADNI,333.91,43.39,85.26
