,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,798.6,26.77,264.0
EPAD,735.7,23.56,420.7
NACC_ELISA,374.0,51.1,558.0
EMIF_ELISA,527.5,55.0,350.0
NACC_XMAP,233.0,41.05,55.54
EMIF_XMAP,466.11,26.24,100.12
JADNI,345.03,43.06,85.26
