,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.5,24.38,265.6
EPAD,663.7,23.56,271.6
NACC_ELISA,446.0,59.0,559.0
EMIF_ELISA,513.0,72.0,340.0
NACC_XMAP,226.5,40.71,76.52
EMIF_XMAP,336.31,28.7,100.12
JADNI,316.87,44.86,86.18
